BasalACh2_amici,BasalACh2_copasi,BasalACh2_tellurium,IntermediateACh_amici,IntermediateACh_copasi,IntermediateACh_tellurium,ActiveACh_amici,ActiveACh_copasi,ActiveACh_tellurium,Active_amici,Active_copasi,Active_tellurium,BasalACh_amici,BasalACh_copasi,BasalACh_tellurium,Basal_amici,Basal_copasi,Basal_tellurium,DesensitisedACh2_amici,DesensitisedACh2_copasi,DesensitisedACh2_tellurium,Desensitised_amici,Desensitised_copasi,Desensitised_tellurium,IntermediateACh2_amici,IntermediateACh2_copasi,IntermediateACh2_tellurium,DesensitisedACh_amici,DesensitisedACh_copasi,DesensitisedACh_tellurium,Intermediate_amici,Intermediate_copasi,Intermediate_tellurium,ActiveACh2_amici,ActiveACh2_copasi,ActiveACh2_tellurium
1.2237192088108525e-79,2.5375307469856474e-25,-2.249287203399724e-37,2.7000890818635963e-75,5.5979006420988906e-21,-2.249287203399724e-37,8.04007104827947e-78,1.667204782792758e-23,-2.249287203399724e-37,8.04007104827947e-78,1.667204782792758e-23,-2.249287203399724e-37,1.6215209065242754e-51,2.932392535904102e-21,-2.249287203399724e-37,6.8237958659462395e-06,6.823797843690918e-06,-2.249287203399724e-37,3.373155854572101e-73,4.155564521427586e-20,-2.249287203399724e-37,1.1129315924452149e-44,3.896192870899419e-15,-2.249287203399724e-37,2.7000890818635963e-75,5.5979006420988906e-21,-2.249287203399724e-37,1.1129315924452149e-44,3.896192870899419e-15,-2.249287203399724e-37,4.8747156827796285e-09,4.87472305494734e-09,-2.249287203399724e-37,8.04007104827947e-78,1.667204782792758e-23,-2.249287203399724e-37
-1.2059725190067026e-81,2.5060061659329597e-25,-1.6337461983333594e-37,-2.5827551239025856e-77,5.528354563239995e-21,-1.6337461983333594e-37,-7.922116516880496e-80,1.646492545485998e-23,-1.6337461983333594e-37,-7.922116516880496e-80,1.646492545485998e-23,-1.6337461983333594e-37,1.0971507978524936e-51,2.897677189743337e-21,-1.6337461983333594e-37,6.824944644058566e-06,6.824946648171628e-06,-1.6337461983333594e-37,1.7158621053941348e-73,4.104302072404303e-20,-1.6337461983333594e-37,7.530299360887269e-45,3.85203047706414e-15,-1.6337461983333594e-37,-2.5827551239025856e-77,5.528354563239995e-21,-1.6337461983333594e-37,7.530299360887269e-45,3.85203047706414e-15,-1.6337461983333594e-37,4.874649834647355e-09,4.874657121383052e-09,-1.6337461983333594e-37,-7.922116516880496e-80,1.646492545485998e-23,-1.6337461983333594e-37
-2.6266698224749214e-80,2.471760843922945e-25,-9.691501869582184e-38,-5.788442722986001e-76,5.452806323011315e-21,-9.691501869582184e-38,-1.7257602096997748e-78,1.623992730729843e-23,-9.691501869582184e-38,-1.7257602096997748e-78,1.623992730729843e-23,-9.691501869582184e-38,7.423523609131718e-52,2.8598920732199176e-21,-9.691501869582184e-38,6.826093284654993e-06,6.826095314564115e-06,-9.691501869582184e-38,8.87457075584483e-74,4.048601593492708e-20,-9.691501869582184e-38,5.0951387173754426e-45,3.803859501353414e-15,-9.691501869582184e-38,-5.788442722986001e-76,5.452806323011315e-21,-9.691501869582184e-38,5.0951387173754426e-45,3.803859501353414e-15,-9.691501869582184e-38,4.874583994397513e-09,4.874591188059503e-09,-9.691501869582184e-38,-1.7257602096997748e-78,1.623992730729843e-23,-9.691501869582184e-38
-1.3249427485971558e-80,2.434794780955606e-25,-1.359943290965359e-37,-2.9197439307964246e-76,5.371255921412858e-21,-1.359943290965359e-37,-8.705065222417828e-79,1.599705338524296e-23,-1.359943290965359e-37,-8.705065222417828e-79,1.599705338524296e-23,-1.359943290965359e-37,5.022892284561469e-52,2.819037186333847e-21,-1.359943290965359e-37,6.827241787751983e-06,6.82724384286838e-06,-1.359943290965359e-37,4.605924621662757e-74,3.9884630846928083e-20,-1.359943290965359e-37,3.447464344397612e-45,3.751679943767243e-15,-1.359943290965359e-37,-2.9197439307964246e-76,5.371255921412858e-21,-1.359943290965359e-37,3.447464344397612e-45,3.751679943767243e-15,-1.359943290965359e-37,4.874518162029159e-09,4.874525254976693e-09,-1.359943290965359e-37,-8.705065222417828e-79,1.599705338524296e-23,-1.359943290965359e-37
-2.292341639687602e-82,2.3951079770309375e-25,-2.062561523546032e-37,-4.949479953539904e-78,5.283703358444612e-21,-2.062561523546032e-37,-1.50592455847113e-80,1.5736303688693532e-23,-2.062561523546032e-37,-1.50592455847113e-80,1.5736303688693532e-23,-2.062561523546032e-37,3.398581082340945e-52,2.775112529085119e-21,-2.062561523546032e-37,6.828390153365995e-06,6.828392233084424e-06,-2.062561523546032e-37,2.363989340154527e-74,3.923886546004593e-20,-2.062561523546032e-37,2.3326176312653207e-45,3.695491804305621e-15,-2.062561523546032e-37,-4.949479953539904e-78,5.283703358444612e-21,-2.062561523546032e-37,2.3326176312653207e-45,3.695491804305621e-15,-2.062561523546032e-37,4.87445233754135e-09,4.8744593221346215e-09,-2.062561523546032e-37,-1.50592455847113e-80,1.5736303688693532e-23,-2.062561523546032e-37
3.8680892859436694e-81,2.352700432148942e-25,-2.7486566130740092e-37,8.535355258764987e-77,5.1901486341065815e-21,-2.7486566130740092e-37,2.5414101913861404e-79,1.545767821765016e-23,-2.7486566130740092e-37,2.5414101913861404e-79,1.545767821765016e-23,-2.7486566130740092e-37,2.299542319222593e-52,2.728118101473736e-21,-2.7486566130740092e-37,6.829538381513487e-06,6.829540485212245e-06,-2.7486566130740092e-37,1.1928496992646307e-74,3.854871977428068e-20,-2.7486566130740092e-37,1.5782918893801006e-45,3.63529508296855e-15,-2.7486566130740092e-37,8.535355258764987e-77,5.1901486341065815e-21,-2.7486566130740092e-37,1.5782918893801006e-45,3.63529508296855e-15,-2.7486566130740092e-37,4.874386520933143e-09,4.87439338953329e-09,-2.7486566130740092e-37,2.5414101913861404e-79,1.545767821765016e-23,-2.7486566130740092e-37
2.7876496739376797e-81,2.307572146309619e-25,-3.418228559549312e-37,6.150067774188436e-77,5.090591748398767e-21,-3.418228559549312e-37,1.8315382211295837e-79,1.516117697211285e-23,-3.418228559549312e-37,1.8315382211295837e-79,1.516117697211285e-23,-3.418228559549312e-37,1.555912526369185e-52,2.6780539034996994e-21,-3.418228559549312e-37,6.830686472210914e-06,6.830688599251845e-06,-3.418228559549312e-37,5.953794681970957e-75,3.781419378963233e-20,-3.418228559549312e-37,1.0679012516645388e-45,3.5710897797560316e-15,-3.418228559549312e-37,6.150067774188436e-77,5.090591748398767e-21,-3.418228559549312e-37,1.0679012516645388e-45,3.5710897797560316e-15,-3.418228559549312e-37,4.874320712203594e-09,4.874327457172695e-09,-3.418228559549312e-37,1.8315382211295837e-79,1.516117697211285e-23,-3.418228559549312e-37
9.215719464237872e-82,2.259723119512969e-25,-4.071277362971932e-37,2.033609538942308e-77,4.98503270132117e-21,-4.071277362971932e-37,6.054908712018509e-80,1.4846799952081598e-23,-4.071277362971932e-37,6.054908712018509e-80,1.4846799952081598e-23,-4.071277362971932e-37,1.0527589640233116e-52,2.624919935163008e-21,-4.071277362971932e-37,6.83183442547473e-06,6.831836575203222e-06,-4.071277362971932e-37,2.980384958888709e-75,3.7035287506100856e-20,-4.071277362971932e-37,7.22561581276708e-46,3.502875894668065e-15,-4.071277362971932e-37,2.033609538942308e-77,4.98503270132117e-21,-4.071277362971932e-37,7.22561581276708e-46,3.502875894668065e-15,-4.071277362971932e-37,4.87425491135176e-09,4.874261525052842e-09,-4.071277362971932e-37,6.054908712018509e-80,1.4846799952081598e-23,-4.071277362971932e-37
-4.392470997444949e-83,2.209153351758996e-25,-4.70780302334182e-37,-9.618744378073337e-79,4.8734714928737954e-21,-4.70780302334182e-37,-2.8858114134443045e-81,1.451454715755643e-23,-4.70780302334182e-37,-2.8858114134443045e-81,1.451454715755643e-23,-4.70780302334182e-37,7.123160316202055e-53,2.5687161964636668e-21,-4.70780302334182e-37,6.832982241321386e-06,6.832984413066376e-06,-4.70780302334182e-37,1.5138387523681352e-75,3.6212000923686355e-20,-4.70780302334182e-37,4.8889842382272755e-46,3.4306534277046558e-15,-4.70780302334182e-37,-9.618744378073337e-79,4.8734714928737954e-21,-4.70780302334182e-37,4.8889842382272755e-46,3.4306534277046558e-15,-4.70780302334182e-37,4.874189118376698e-09,4.874195593173725e-09,-4.70780302334182e-37,-2.8858114134443045e-81,1.451454715755643e-23,-4.70780302334182e-37
-2.1400719012477696e-82,2.155862843047692e-25,-5.32780554065907e-37,-4.715860605929453e-78,4.7559081230566305e-21,-5.32780554065907e-37,-1.4060578651394602e-80,1.4164418588537295e-23,-5.32780554065907e-37,-1.4060578651394602e-80,1.4164418588537295e-23,-5.32780554065907e-37,4.819660969345195e-53,2.5094426874016663e-21,-5.32780554065907e-37,6.834129919767333e-06,6.8341321128413095e-06,-5.32780554065907e-37,7.805391653513838e-76,3.534433404238868e-20,-5.32780554065907e-37,3.3079764411776336e-46,3.354422378865793e-15,-5.32780554065907e-37,-4.715860605929453e-78,4.7559081230566305e-21,-5.32780554065907e-37,3.3079764411776336e-46,3.354422378865793e-15,-5.32780554065907e-37,4.874123333277464e-09,4.874129661535348e-09,-5.32780554065907e-37,-1.4060578651394602e-80,1.4164418588537295e-23,-5.32780554065907e-37
-9.830992657711252e-83,2.099851593379061e-25,-5.931284914923631e-37,-2.1661529402277097e-78,4.632342591869683e-21,-5.931284914923631e-37,-6.45909933233578e-81,1.379641424502422e-23,-5.931284914923631e-37,-6.45909933233578e-81,1.379641424502422e-23,-5.931284914923631e-37,3.261071045473089e-53,2.447099407977012e-21,-5.931284914923631e-37,6.835277460829018e-06,6.83527967452802e-06,-5.931284914923631e-37,4.0415000950596476e-76,3.443228686220791e-20,-5.931284914923631e-37,2.238237556551015e-46,3.274182748151483e-15,-5.931284914923631e-37,-2.1661529402277097e-78,4.632342591869683e-21,-5.931284914923631e-37,2.238237556551015e-46,3.274182748151483e-15,-5.931284914923631e-37,4.874057556053117e-09,4.87406373013771e-09,-5.931284914923631e-37,-6.45909933233578e-81,1.379641424502422e-23,-5.931284914923631e-37
4.630608108693121e-84,2.041119602753103e-25,-6.518241146135509e-37,1.0304263461987779e-79,4.502774899312951e-21,-6.518241146135509e-37,3.042549616103342e-82,1.3410534127017206e-23,-6.518241146135509e-37,3.042549616103342e-82,1.3410534127017206e-23,-6.518241146135509e-37,2.2065005051730385e-53,2.3816863581897032e-21,-6.518241146135509e-37,6.836424864522886e-06,6.836427098126509e-06,-6.518241146135509e-37,2.074290462054997e-76,3.3475859383144023e-20,-6.518241146135509e-37,1.5144325990943308e-46,3.1899345355617243e-15,-6.518241146135509e-37,1.0304263461987779e-79,4.502774899312951e-21,-6.518241146135509e-37,1.5144325990943308e-46,3.1899345355617243e-15,-6.518241146135509e-37,4.873991786702714e-09,4.87399779898081e-09,-6.518241146135509e-37,3.042549616103342e-82,1.3410534127017206e-23,-6.518241146135509e-37
3.338646094470498e-83,1.979666871169818e-25,-7.0886742342947e-37,7.367168622732165e-79,4.3672050453864346e-21,-7.0886742342947e-37,2.193555826760353e-81,1.3006778234516249e-23,-7.0886742342947e-37,2.193555826760353e-81,1.3006778234516249e-23,-7.0886742342947e-37,1.492958727804278e-53,2.3132035380397404e-21,-7.0886742342947e-37,6.837572130865382e-06,6.837574383636774e-06,-7.0886742342947e-37,1.0489858552989487e-76,3.247505160519704e-20,-7.0886742342947e-37,1.02469288413414e-46,3.1016777410965178e-15,-7.0886742342947e-37,7.367168622732165e-79,4.3672050453864346e-21,-7.0886742342947e-37,1.02469288413414e-46,3.1016777410965178e-15,-7.0886742342947e-37,4.873926025225312e-09,4.873931868064649e-09,-7.0886742342947e-37,2.193555826760353e-81,1.3006778234516249e-23,-7.0886742342947e-37
2.2381095635121794e-83,1.9154933986292105e-25,-7.642584179401172e-37,4.9378915187316504e-79,4.225633030090145e-21,-7.642584179401172e-37,1.4704804062154178e-81,1.258514656752138e-23,-7.642584179401172e-37,1.4704804062154178e-81,1.258514656752138e-23,-7.642584179401172e-37,1.0101632688057025e-53,2.2416509475271276e-21,-7.642584179401172e-37,6.838719259872947e-06,6.838721531058819e-06,-7.642584179401172e-37,5.25057058396782e-77,3.142986352836703e-20,-7.642584179401172e-37,6.933260069963462e-47,3.0094123647558705e-15,-7.642584179401172e-37,4.9378915187316504e-79,4.225633030090145e-21,-7.642584179401172e-37,6.933260069963462e-47,3.0094123647558705e-15,-7.642584179401172e-37,4.873860271619969e-09,4.873865937389228e-09,-7.642584179401172e-37,1.4704804062154178e-81,1.258514656752138e-23,-7.642584179401172e-37
6.910176581312911e-84,1.8485991851312713e-25,-8.179970981454998e-37,1.5250287668183916e-79,4.078058853424062e-21,-8.179970981454998e-37,4.5401248285115133e-82,1.214563912603254e-23,-8.179970981454998e-37,4.5401248285115133e-82,1.214563912603254e-23,-8.179970981454998e-37,6.834950026682646e-54,2.1670285866518557e-21,-8.179970981454998e-37,6.839866251562022e-06,6.8398685403926414e-06,-8.179970981454998e-37,2.6320199512580615e-77,3.034029515265383e-20,-8.179970981454998e-37,4.691170978352934e-47,2.913138406539767e-15,-8.179970981454998e-37,1.5250287668183916e-79,4.078058853424062e-21,-8.179970981454998e-37,4.691170978352934e-47,2.913138406539767e-15,-8.179970981454998e-37,4.873794525885742e-09,4.8738000069545444e-09,-8.179970981454998e-37,4.5401248285115133e-82,1.214563912603254e-23,-8.179970981454998e-37
-6.04360458451955e-85,1.7789842306760053e-25,-8.700834640456142e-37,-1.326784613025336e-80,3.924482515388195e-21,-8.700834640456142e-37,-3.9706482995128245e-83,1.168825591004976e-23,-8.700834640456142e-37,-3.9706482995128245e-83,1.168825591004976e-23,-8.700834640456142e-37,4.624652599225984e-54,2.089336455413929e-21,-8.700834640456142e-37,6.841013105949043e-06,6.841015411638241e-06,-8.700834640456142e-37,1.3354392185530807e-77,2.9206346478057525e-20,-8.700834640456142e-37,3.174132359967395e-47,2.8128558664482173e-15,-8.700834640456142e-37,-1.326784613025336e-80,3.924482515388195e-21,-8.700834640456142e-37,3.174132359967395e-47,2.8128558664482173e-15,-8.700834640456142e-37,4.873728788021689e-09,4.8737340767606005e-09,-8.700834640456142e-37,-3.9706482995128245e-83,1.168825591004976e-23,-8.700834640456142e-37
-1.7250590976807751e-84,1.706648535263412e-25,-9.205175156404605e-37,-3.8010815185314696e-80,3.764904015982545e-21,-9.205175156404605e-37,-1.1333880680916722e-82,1.1212996919573039e-23,-9.205175156404605e-37,-1.1333880680916722e-82,1.1212996919573039e-23,-9.205175156404605e-37,3.1291248041367267e-54,2.0085745538133486e-21,-9.205175156404605e-37,6.842159823050447e-06,6.84216214479562e-06,-9.205175156404605e-37,6.867252573378179e-78,2.8028017504578125e-20,-9.205175156404605e-37,2.147676195364243e-47,2.708564744481219e-15,-9.205175156404605e-37,-3.8010815185314696e-80,3.764904015982545e-21,-9.205175156404605e-37,2.147676195364243e-47,2.708564744481219e-15,-9.205175156404605e-37,4.873663058026868e-09,4.873668146807394e-09,-9.205175156404605e-37,-1.1333880680916722e-82,1.1212996919573039e-23,-9.205175156404605e-37
-7.171878463694446e-85,1.6315920988934914e-25,-9.692992529300372e-37,-1.5799778605901698e-80,3.59932335520711e-21,-9.692992529300372e-37,-4.7120195618183744e-83,1.0719862154602375e-23,-9.692992529300372e-37,-4.7120195618183744e-83,1.0719862154602375e-23,-9.692992529300372e-37,2.1172232572674704e-54,1.9247428818501135e-21,-9.692992529300372e-37,6.843306402882668e-06,6.8433087398647756e-06,-9.692992529300372e-37,3.5479991850265065e-78,2.6805308232215615e-20,-9.692992529300372e-37,1.4531571204490067e-47,2.6002650406387727e-15,-9.692992529300372e-37,-1.5799778605901698e-80,3.59932335520711e-21,-9.692992529300372e-37,1.4531571204490067e-47,2.6002650406387727e-15,-9.692992529300372e-37,4.873597335900336e-09,4.873602217094928e-09,-9.692992529300372e-37,-4.7120195618183744e-83,1.0719862154602375e-23,-9.692992529300372e-37
9.008973594366663e-86,1.5538149215662496e-25,-1.0164286759143434e-36,1.9948226697035264e-81,3.427740533061905e-21,-1.0164286759143434e-36,5.919191117650025e-84,1.0208851615137807e-23,-1.0164286759143434e-36,5.919191117650025e-84,1.0208851615137807e-23,-1.0164286759143434e-36,1.4325521037666263e-54,1.83784143952423e-21,-1.0164286759143434e-36,6.844452845462138e-06,6.844455196845709e-06,-1.0164286759143434e-36,1.8206484505652844e-78,2.5538218660970094e-20,-1.0164286759143434e-36,9.832327709687965e-48,2.487956754920886e-15,-1.0164286759143434e-36,1.9948226697035264e-81,3.427740533061905e-21,-1.0164286759143434e-36,9.832327709687965e-48,2.487956754920886e-15,-1.0164286759143434e-36,4.873531621641153e-09,4.8735362876232015e-09,-1.0164286759143434e-36,5.919191117650025e-84,1.0208851615137807e-23,-1.0164286759143434e-36
2.860034470812585e-85,1.4733170032816754e-25,-1.0619057845933837e-36,6.311154413804356e-81,3.2501555495469036e-21,-1.0619057845933837e-36,1.8790988070694476e-83,9.679965301179264e-24,-1.0619057845933837e-36,1.8790988070694476e-83,9.679965301179264e-24,-1.0619057845933837e-36,9.692910386100451e-55,1.7478702268356862e-21,-1.0619057845933837e-36,6.845599150805287e-06,6.845601515738421e-06,-1.0619057845933837e-36,9.22386696702701e-79,2.422674879084138e-20,-1.0619057845933837e-36,6.652733336972116e-48,2.371639887327544e-15,-1.0619057845933837e-36,6.311154413804356e-81,3.2501555495469036e-21,-1.0619057845933837e-36,6.652733336972116e-48,2.371639887327544e-15,-1.0619057845933837e-36,4.873465915248376e-09,4.873470358392212e-09,-1.0619057845933837e-36,1.8790988070694476e-83,9.679965301179264e-24,-1.0619057845933837e-36
1.7923204194637218e-85,1.390098344039774e-25,-1.1057305789671558e-36,3.954546170573307e-81,3.0665684046621184e-21,-1.1057305789671558e-36,1.1775888170119176e-83,9.133203212726778e-24,-1.1057305789671558e-36,1.1775888170119176e-83,9.133203212726778e-24,-1.1057305789671558e-36,6.558401017732169e-55,1.654829243784488e-21,-1.1057305789671558e-36,6.846745318928542e-06,6.84674769654291e-06,-1.1057305789671558e-36,4.628422940220078e-79,2.287089862182956e-20,-1.1057305789671558e-36,4.5013614435624565e-48,2.2513144378587537e-15,-1.1057305789671558e-36,3.954546170573307e-81,3.0665684046621184e-21,-1.1057305789671558e-36,4.5013614435624565e-48,2.2513144378587537e-15,-1.1057305789671558e-36,4.873400216721064e-09,4.873404429401962e-09,-1.1057305789671558e-36,1.1775888170119176e-83,9.133203212726778e-24,-1.1057305789671558e-36
5.1589295148442464e-86,1.3041589438405453e-25,-1.1479030590356597e-36,1.1387006598738705e-81,2.8769790984075493e-21,-1.1479030590356597e-36,3.389523102715367e-84,8.568565349780352e-24,-1.1479030590356597e-36,3.389523102715367e-84,8.568565349780352e-24,-1.1479030590356597e-36,4.43753446550688e-55,1.5587184903706353e-21,-1.1479030590356597e-36,6.847891349848331e-06,6.847893739259177e-06,-1.1479030590356597e-36,2.3233194969736452e-79,2.1470668153934624e-20,-1.1479030590356597e-36,3.045703746005355e-48,2.1269804065145155e-15,-1.1479030590356597e-36,1.1387006598738705e-81,2.8769790984075493e-21,-1.1479030590356597e-36,3.045703746005355e-48,2.1269804065145155e-15,-1.1479030590356597e-36,4.873334526058275e-09,4.873338500652451e-09,-1.1479030590356597e-36,3.389523102715367e-84,8.568565349780352e-24,-1.1479030590356597e-36
-6.673158248274724e-87,1.21549880268399e-25,-1.1884232247988948e-36,-1.4663197651779527e-82,2.681387630783197e-21,-1.1884232247988948e-36,-4.384288052915021e-85,7.986051712339983e-24,-1.1884232247988948e-36,-4.384288052915021e-85,7.986051712339983e-24,-1.1884232247988948e-36,3.002517241522787e-55,1.4595379665941284e-21,-1.1884232247988948e-36,6.849037243581077e-06,6.849039643887224e-06,-1.1884232247988948e-36,1.1778978697176894e-79,2.0026057387156597e-20,-1.1884232247988948e-36,2.060779038683376e-48,1.9986377932948287e-15,-1.1884232247988948e-36,-1.4663197651779527e-82,2.681387630783197e-21,-1.1884232247988948e-36,2.060779038683376e-48,1.9986377932948287e-15,-1.1884232247988948e-36,4.873268843259068e-09,4.873272572143678e-09,-1.1884232247988948e-36,-4.384288052915021e-85,7.986051712339983e-24,-1.1884232247988948e-36
-1.375836384344136e-86,1.124117920570114e-25,-1.2272910762568588e-36,-3.031333574962413e-82,2.4797940017890756e-21,-1.2272910762568588e-36,-9.039433991913026e-85,7.385662300405717e-24,-1.2272910762568588e-36,-9.039433991913026e-85,7.385662300405717e-24,-1.2272910762568588e-36,2.0315582573423677e-55,1.3572876724549742e-21,-1.2272910762568588e-36,6.850183000143202e-06,6.850185410427046e-06,-1.2272910762568588e-36,6.043421516607301e-80,1.8537066321495567e-20,-1.2272910762568588e-36,1.394360909805122e-48,1.866286598199704e-15,-1.2272910762568588e-36,-3.031333574962413e-82,2.4797940017890756e-21,-1.2272910762568588e-36,1.394360909805122e-48,1.866286598199704e-15,-1.2272910762568588e-36,4.873203168322502e-09,4.873206643875645e-09,-1.2272910762568588e-36,-9.039433991913026e-85,7.385662300405717e-24,-1.2272910762568588e-36
